,location,bath,balcony,price,BuiltUp_Area,Plot_Area,Carpet_Area,BedRoom,With_Hall_Kitchen,Final_sqft
6713,Nagadevanahalli,2,2,135.0,0,1,0,2,0,2400.0
6714,Hulimavu,3,3,72.0,1,0,0,3,1,1450.0
6715,Kothanur,2,2,53.0,1,0,0,2,1,1075.0
6716,Sarjapur  Road,2,2,62.0,1,0,0,3,1,1163.0
6717,TC Palaya,2,0,65.0,1,0,0,2,0,1200.0
6718,Kattigenahalli,8,1,135.0,0,1,0,8,0,1200.0
6719,Marathahalli,4,0,325.0,0,1,0,4,0,3090.0
6720,Hebbal,2,1,100.0,1,0,0,2,1,1299.0
6721,HRBR Layout,2,2,75.0,1,0,0,2,1,1170.0
6722,JP Nagar,3,0,152.0,1,0,0,3,1,2195.0
6723,Yelahanka,4,3,175.0,1,0,0,4,1,2600.0
6724,KR Puram,2,1,43.32,1,0,0,2,1,1140.0
6725,Kanakpura Road,3,3,125.0,1,0,0,3,1,1900.0
6726,Bommasandra Industrial Area,2,1,31.48,1,0,0,2,1,1090.0
6727,Electronic City,2,1,39.95,1,0,0,2,1,1110.0
6728,Nagavarapalya,1,1,57.0,1,0,0,1,1,705.0
6729,HBR Layout,2,1,60.0,1,0,0,2,1,1089.0
6730,tc.palya,2,1,48.0,0,1,0,2,0,880.0
6731,Kereguddadahalli,2,2,32.0,1,0,0,2,1,1080.0
6732,Thanisandra,2,1,68.1,1,0,0,2,1,1093.0
6733,Banashankari Stage III,3,1,75.48,1,0,0,3,1,1480.0
6734,Hegde Nagar,3,2,125.0,1,0,0,3,1,1703.0
6735,Hebbal,2,1,60.0,1,0,0,2,1,1200.0
6736,Marathahalli,3,2,116.0,1,0,0,3,1,1690.0
6737,Yelahanka,2,1,78.0,1,0,0,2,1,1305.0
6738,Talaghattapura,2,2,40.22,1,0,0,3,1,1257.0
6739,Subash Nagar,2,2,45.0,1,0,0,2,1,1150.0
6740,Stage-4 Bommanahalli,2,0,55.0,1,0,0,2,1,1194.0
6741,Chokkahalli,3,1,90.0,1,0,0,3,0,2000.0
6742,Anekal,4,1,99.0,0,1,0,3,0,1500.0
6743,Bellari Road,2,0,42.5,1,0,0,2,1,1025.0
6744,Horamavu Agara,2,1,38.19,1,0,0,2,1,980.0
6745,Hosakerehalli,2,1,100.0,0,1,0,3,0,1200.0
6746,Whitefield,3,1,149.0,1,0,0,3,1,2225.0
6747,Ashirvad Colony,2,2,57.0,1,0,0,2,1,1022.0
6748,Sidedahalli,3,0,72.0,0,1,0,4,0,882.0
6749,Narayanapura,2,2,45.0,1,0,0,2,1,1153.0
6750,Pai Layout,2,2,60.0,1,0,0,2,1,1175.0
6751,Vidyaranyapura,3,3,68.0,1,0,0,3,1,1560.0
6752,Yelahanka New Town,1,1,17.0,1,0,0,1,1,650.0
6753,Vishwapriya Nagar,3,2,65.0,0,1,0,3,0,600.0
6754,Billekahalli,3,2,55.0,1,0,0,2,1,1350.0
6755,Akshya Nagar,2,1,76.0,0,1,0,2,0,1200.0
6756,Telecom Layout,1,1,54.0,1,0,0,2,1,1200.0
6757,Chandapura,2,1,25.0,1,0,0,2,1,800.0
6758,Electronic City,4,1,104.0,1,0,0,4,1,2093.0
6759,Uttarahalli,2,2,55.44,1,0,0,3,1,1320.0
6760,Bannerghatta Road,2,1,73.0,1,0,0,2,1,1275.0
6761,Begur Road,2,2,43.13,1,0,0,2,1,1215.0
6762,Begur Road,2,2,71.5,1,0,0,3,1,1444.0
6763,Vikram Nagar,2,2,38.0,1,0,0,2,1,950.0
6764,Padmanabhanagar,1,0,90.0,1,0,0,2,1,1000.0
6765,Banashankari Stage II,2,2,59.52,1,0,0,3,1,1240.0
6766,2nd Stage Nagarbhavi,4,2,125.0,0,1,0,4,0,600.0
6767,Hennur,2,2,50.0,1,0,0,2,1,1231.0
6768,Benson Town,2,1,120.0,1,0,0,2,1,1300.0
6769,Yeshwanthpur,3,2,110.0,1,0,0,3,1,1713.0
6770,Sarjapur  Road,4,0,158.0,1,0,0,3,0,3004.0
6771,Sonnenahalli,2,0,46.0,1,0,0,3,1,1310.0
6772,Jalahalli,2,1,49.5,1,0,0,2,1,790.0
6773,Koramangala,3,1,200.0,1,0,0,3,1,1744.0
6774,Amblipura,3,2,100.0,1,0,0,3,1,1605.0
6775,Whitefield,2,2,82.0,1,0,0,2,1,1250.0
6776,Malleshwaram,3,3,337.0,1,0,0,3,1,2476.0
6777,Subramanyapura,2,2,76.0,1,0,0,3,1,1260.0
6778,Rajaji Nagar,3,1,175.0,1,0,0,3,1,1615.0
6779,Yelahanka,2,1,56.0,1,0,0,2,1,1180.0
6780,Uttarahalli,2,2,50.19,1,0,0,3,1,1255.0
6781,Electronic City,2,1,53.9,1,0,0,2,1,1025.0
6782,Sarjapur  Road,4,2,150.0,1,0,0,3,1,1877.0
6783,Lakshminarayana Pura,3,2,150.0,1,0,0,3,1,1649.0
6784,5th Block Hbr Layout,12,0,675.0,0,1,0,9,0,2600.0
6785,Hennur,5,2,125.0,1,0,0,5,0,2500.0
6786,Doddakammanahalli,3,2,98.0,1,0,0,3,1,1542.0
6787,Sarvabhouma Nagar,2,0,42.0,1,0,0,2,1,1012.0
6788,Chandapura,2,1,65.0,0,1,0,2,0,1200.0
6789,Sarjapur  Road,2,2,43.0,1,0,0,2,1,1115.0
6790,Green Glen Layout,4,3,95.0,1,0,0,3,1,1680.0
6791,Old Madras Road,2,2,72.0,1,0,0,2,1,1171.0
6792,Tumkur Road,2,1,68.62,1,0,0,2,1,1027.0
6793,Shampura,3,3,75.0,1,0,0,3,1,1700.0
6794,Kanakapura,2,2,38.15,1,0,0,2,1,1090.0
6795,Hennur Road,2,1,74.0,1,0,0,2,1,1232.0
6796,Anekal,2,2,28.0,1,0,0,2,1,766.0
6797,Banashankari Stage III,5,0,180.0,0,1,0,5,0,1200.0
6798,Kanakpura Road,1,1,27.0,1,0,0,1,1,525.0
6799,Hosa Road,3,1,109.0,1,0,0,3,1,1534.4836
6800,JP Nagar,2,1,41.0,1,0,0,3,1,1452.0
6801,Choodasandra,2,1,65.0,1,0,0,3,1,1254.0
6802,MS Pallya,5,0,110.0,1,0,0,5,0,3600.0
6803,Kanakpura Road,3,1,118.0,1,0,0,3,1,1593.0
6804,ITI Layout,2,2,77.27,1,0,0,2,1,1333.0
6805,Herohalli,3,1,110.0,1,0,0,3,0,1100.0
6806,Raja Rajeshwari Nagar,2,1,54.99,1,0,0,3,1,1375.0
6807,Ardendale,3,3,82.0,1,0,0,3,1,1650.0
6808,Thanisandra,2,2,51.48,1,0,0,3,1,1430.0
6809,Electronic City,2,1,54.0,1,0,0,2,1,940.0
6810,Electronic City,1,1,21.0,1,0,0,1,1,435.0
6811,Begur Road,2,2,36.54,1,0,0,2,1,1160.0
6812,Electronic City,2,1,77.5,1,0,0,3,1,1500.0
6813,Koramangala,2,1,100.0,1,0,0,3,1,1890.0
6814,Doopanahalli,2,1,70.0,1,0,0,2,1,1050.0
6815,Singasandra,6,3,220.0,0,1,0,6,0,1200.0
6816,Haralur Road,2,2,43.0,1,0,0,2,1,1027.0
6817,Whitefield,3,0,61.28,1,0,0,3,1,1495.0
6818,Seegehalli,4,2,235.0,0,1,0,3,0,3000.0
6819,Tumkur Road,2,1,95.0,1,0,0,3,1,1459.0
6820,Yelahanka,3,3,85.61,1,0,0,3,1,1711.0
6821,Hoodi,2,2,98.0,1,0,0,2,1,1250.0
6822,Anandapura,2,1,57.0,0,1,0,2,0,875.0
6823,Ramamurthy Nagar,2,1,67.0,1,0,0,2,1,1334.0
6824,Huskur,2,1,32.92,1,0,0,2,1,1140.0
6825,Amruthahalli,5,2,200.0,0,1,0,3,0,1200.0
6826,Rajaji Nagar,3,1,190.0,1,0,0,3,1,1776.0
6827,Thigalarapalya,4,2,160.0,1,0,0,3,1,2072.0
6828,Kundalahalli,3,2,170.0,0,1,0,3,0,1600.0
6829,Lakshmi Layout,4,2,115.0,0,1,0,6,0,1200.0
6830,Kengeri Satellite Town,2,3,39.0,1,0,0,2,1,920.0
6831,Chandapura,2,0,25.29,1,0,0,2,1,778.0
6832,Nagasandra,3,3,95.0,0,1,0,4,0,1310.0
6833,Electronic City,3,2,80.0,1,0,0,3,1,1631.0
6834,Kanakpura Road,1,1,27.5,1,0,0,1,1,525.0
6835,Jalahalli,3,3,82.0,1,0,0,3,1,1395.0
6836,Devi Nagar,3,2,105.0,1,0,0,3,1,2000.0
6837,Hennur Road,2,1,66.0,1,0,0,2,1,1232.0
6838,Virupakshapura,2,1,55.0,1,0,0,2,1,1075.0
6839,Gubbalala,2,2,70.0,1,0,0,2,1,1205.0
6840,Muthyala Nagar,4,2,165.0,0,1,0,4,0,1200.0
6841,Rayasandra,2,1,55.0,1,0,0,3,1,1179.0
6842,Kodigehaali,2,1,51.0,1,0,0,2,1,1013.0
6843,Uttarahalli,2,2,40.6,1,0,0,2,1,1160.0
6844,Thyagaraja Nagar,6,2,290.0,0,1,0,8,0,1500.0
6845,7th Phase JP Nagar,2,2,62.5,1,0,0,2,1,1200.0
6846,Nrupathunga Nagar,5,0,80.0,0,1,0,7,0,1200.0
6847,Uttarahalli,2,3,50.19,1,0,0,3,1,1255.0
6848,Richmond Town,2,1,145.0,1,0,0,3,1,1100.0
6849,Samethanahalli,2,1,55.0,1,0,0,2,1,1069.0
6850,Kyalasanahalli,3,2,99.0,0,1,0,3,0,1200.0
6851,Kudlu Gate,1,1,285.0,1,0,0,1,1,1400.0
6852,Marathahalli,2,2,55.0,1,0,0,2,1,1065.0
6853,Lakshminarayana Pura,2,0,75.0,1,0,0,2,1,1395.0
6854,Hebbal Kempapura,2,1,165.0,1,0,0,3,1,1725.0
6855,Coconut Grove Layout,2,2,43.0,1,0,0,2,1,1007.0
6856,Kengeri,2,2,55.0,1,0,0,3,1,1436.0
6857,Amrita Nagar,6,3,150.0,1,0,0,6,1,4250.0
6858,Kengeri,2,0,58.0,0,1,0,2,0,1200.0
6859,Mysore Road,2,1,43.61,1,0,0,2,1,940.0
6860,KR Puram,6,2,175.0,1,0,0,6,0,4300.0
6861,Hebbal,5,3,343.0,1,0,0,3,1,2850.0
6862,Indira Nagar,3,2,191.0,1,0,0,3,1,1740.0
6863,Haralur Road,2,2,47.0,1,0,0,2,1,1194.0
6864,Sadashiva Nagar,3,2,650.0,1,0,0,3,1,3761.0
6865,Dodda Nekkundi,3,2,125.0,1,0,0,3,1,1829.0
6866,Whitefield,4,3,178.0,0,1,0,4,0,1800.0
6867,Austin Town,2,1,60.0,1,0,0,2,1,1000.0
6868,Venkatapura,3,0,350.0,1,0,0,3,0,5720.0
6869,Vignana Nagar,4,2,98.0,0,1,0,5,0,800.0
6870,Kadabagere,1,1,15.0,1,0,0,2,1,675.0
6871,Hebbal,2,2,95.0,1,0,0,2,1,1390.0
6872,Lakshminarayana Pura,3,2,104.0,1,0,0,3,1,1500.0
6873,Vijayanagar,3,2,136.0,1,0,0,3,1,2047.0
6874,Jakkur,2,1,79.0,1,0,0,2,1,1202.0
6875,Kodbisanhalli,2,1,59.0,1,0,0,2,1,1012.0
6876,Gunjur,3,3,80.0,1,0,0,3,1,2132.0
6877,Raja Rajeshwari Nagar,4,3,340.0,0,1,0,4,0,1350.0
6878,Whitefield,1,1,40.0,1,0,0,1,1,605.0
6879,Harlur,2,1,88.0,1,0,0,2,1,1331.0
6880,Margondanahalli,2,0,69.0,0,1,0,2,0,1200.0
6881,Kumara Park,2,0,250.0,1,0,0,2,1,1150.0
6882,Sahakara Nagar,2,1,136.0,0,1,0,2,0,1200.0
6883,Anand Nagar,2,0,300.0,1,0,0,2,0,1800.0
6884,Kammanahalli,2,1,50.0,0,1,0,3,0,600.0
6885,Akshaya Vana,2,2,49.0,1,0,0,3,1,1280.0
6886,Balagere,2,1,62.0,1,0,0,2,1,1007.0
6887,Thanisandra,2,1,61.0,1,0,0,3,1,1370.0
6888,Kalkere,2,2,35.0,1,0,0,2,1,925.0
6889,TC Palaya,2,0,75.0,1,0,0,2,1,1500.0
6890,Attibele,1,1,12.5,1,0,0,1,1,450.0
6891,Peenya,4,1,140.0,1,0,0,4,0,1200.0
6892,Hennur Road,2,1,95.0,1,0,0,2,1,1341.0
6893,2nd Phase Judicial Layout,2,2,47.25,1,0,0,3,1,1350.0
6894,Tumkur Road,2,1,60.0,1,0,0,2,1,992.0
6895,Uttarahalli,2,2,68.0,1,0,0,2,1,1163.0
6896,Sarjapur  Road,2,2,70.0,1,0,0,2,1,1229.0
6897,Gowdanapalya,2,2,39.0,0,1,0,2,0,600.0
6898,Electronic City Phase II,2,1,61.26,1,0,0,2,1,1219.0
6899,Raja Rajeshwari Nagar,2,2,99.13,1,0,0,3,1,1525.0
6900,Kasavanhalli,2,1,60.0,1,0,0,2,1,1147.0
6901,Akshaya Nagar,2,3,88.0,1,0,0,3,1,1412.0
6902,Munnekollal,9,3,215.0,0,1,0,9,0,1200.0
6903,Sarjapur  Road,2,1,34.77,1,0,0,2,1,1044.0
6904,Nagarbhavi,2,2,63.0,1,0,0,2,1,1190.0
6905,Nagadevanahalli,2,2,65.0,1,0,0,3,1,1240.0
6906,Jigani,3,1,65.0,1,0,0,3,1,1352.0
6907,Ashwathnagar,2,2,55.0,1,0,0,2,1,1100.0
6908,Uttarahalli,2,2,39.9,1,0,0,3,1,1330.0
6909,RR Layout,3,2,111.0,1,0,0,3,1,1700.0
6910,Electronic City,2,1,67.0,1,0,0,2,1,1355.0
6911,Ramamurthy Nagar,2,1,46.0,1,0,0,2,1,1200.0
6912,Kengeri,2,1,25.0,1,0,0,1,1,400.0
6913,Sarjapur  Road,2,0,70.0,1,0,0,2,1,1342.0
6914,Begur Road,3,2,50.87,1,0,0,3,1,1615.0
6915,Vinayaka Nagar,2,1,65.0,1,0,0,2,1,1340.0
6916,Yeshwanthpur,1,0,55.0,1,0,0,1,0,400.0
6917,Devanahalli,2,1,52.0,1,0,0,2,1,1080.0
6918,Gollahalli,2,1,31.0,1,0,0,2,1,1600.0
6919,Electronic City,2,0,34.0,1,0,0,2,1,1200.0
6920,Hennur Road,3,2,150.0,0,1,0,3,0,2700.0
6921,Billapura,3,0,110.0,1,0,0,3,0,1780.0
6922,Amruthahalli,3,2,65.0,1,0,0,3,1,1605.0
6923,Ulsoor,5,2,1584.0,1,0,0,4,1,7200.0
6924,Doddabommasandra,2,1,65.0,0,1,0,3,0,646.0
6925,Kammanahalli,2,2,80.0,1,0,0,2,1,1200.0
6926,Margondanahalli,2,0,49.0,0,1,0,2,0,900.0
6927,Sarjapur,3,1,88.0,1,0,0,3,0,1830.0
6928,Vishwapriya Layout,4,1,83.0,0,1,0,5,0,690.0
6929,Srirampuram,1,3,500.0,1,0,0,1,1,650.0
6930,MS Pallya,4,1,68.0,0,1,0,5,0,1800.0
6931,Chandapura,2,0,32.0,1,0,0,3,1,715.0
6932,Chandapura,2,2,31.37,1,0,0,3,1,1230.0
6933,Uttarahalli,2,1,42.59,1,0,0,2,1,1065.0
6934,2nd Phase JP Nagar,8,2,185.0,0,1,0,8,0,1350.0
6935,Srinagar,3,2,149.0,0,1,0,3,0,1080.0
6936,KHB Colony Extension,2,0,65.0,1,0,0,3,1,900.0
6937,Devasthanagalu,2,2,45.0,1,0,0,2,1,946.0
6938,Laggere,1,0,60.0,1,0,0,1,1,1500.0
6939,Sarjapur  Road,3,1,110.0,1,0,0,3,1,1711.0
6940,Attur Layout,3,2,160.0,0,1,0,4,0,1200.0
6941,Chandapura,2,1,25.65,1,0,0,2,1,950.0
6942,Kudlu Gate,3,2,80.0,1,0,0,3,1,1656.0
6943,Uttarahalli,2,1,46.76,1,0,0,2,1,1075.0
6944,Harlur,3,2,133.0,1,0,0,3,1,1752.12
6945,Hebbal,8,0,220.0,0,1,0,8,0,6000.0
6946,Kaverappa Layout,3,3,85.0,1,0,0,3,1,1540.0
6947,6th Phase JP Nagar,4,3,125.0,0,1,0,4,0,600.0
6948,LB Shastri Nagar,1,2,32.0,1,0,0,1,1,665.0
6949,Sector 2 HSR Layout,3,0,110.0,1,0,0,3,1,1665.0
6950,Electronics City Phase 1,2,1,54.0,1,0,0,2,1,1145.0
6951,Whitefield,2,2,41.0,1,0,0,2,1,1185.0
6952,2nd Phase JP Nagar,3,1,190.0,0,1,0,3,0,1200.0
6953,Marathahalli,3,2,125.0,1,0,0,3,1,1693.0
6954,Dollars Layout,3,3,220.0,1,0,0,3,1,2456.0
6955,Rajaji Nagar,3,2,403.0,1,0,0,3,1,2559.0
6956,Uttarahalli,2,1,40.6,1,0,0,2,1,1155.0
6957,Divya Unnathi Layout,2,2,64.4,1,0,0,3,1,1610.0
6958,Whitefield,3,2,56.58,0,1,0,3,0,1200.0
6959,Anjana Nagar,2,1,185.0,0,1,0,2,0,1530.0
6960,EPIP Zone,3,1,80.0,1,0,0,3,1,1709.0
6961,Amruthahalli,4,0,60.0,0,1,0,4,0,600.0
6962,Brookefield,8,0,290.0,0,1,0,8,0,2700.0
6963,Subramanya Nagar,1,1,150.0,0,1,0,1,0,840.0
6964,Gottigere,2,1,50.0,1,0,0,3,1,1400.0
6965,KR Puram,2,1,42.0,1,0,0,2,1,1200.0
6966,Janatha Colony,3,1,57.23,1,0,0,3,1,1439.0
6967,Kasavanhalli,2,2,72.0,1,0,0,2,1,1375.0
6968,BTM 2nd Stage,5,3,416.0,0,1,0,5,0,2990.0
6969,Vijayanagar,2,1,75.0,1,0,0,3,1,1200.0
6970,Yelahanka,2,3,75.0,1,0,0,2,1,1315.0
6971,Dommasandra,2,0,40.0,0,1,0,2,0,1500.0
6972,Yelahanka,6,1,200.0,1,0,0,6,0,3600.0
6973,Vijayanagar,2,3,82.0,1,0,0,2,1,1178.0
6974,Bannerghatta Road,3,2,59.0,1,0,0,3,1,1430.0
6975,Mahadevpura,2,2,65.8,1,0,0,3,1,1400.0
6976,Thanisandra,2,2,72.0,1,0,0,2,1,1093.0
6977,Horamavu Banaswadi,2,1,45.0,1,0,0,2,1,1200.0
6978,Magadi Road,6,1,360.0,0,1,0,5,0,5000.0
6979,1st Block Jayanagar,2,0,130.0,1,0,0,3,1,1200.0
6980,Whitefield,3,2,156.0,1,0,0,3,1,2210.0
6981,Uttarahalli,2,2,70.0,1,0,0,2,1,1150.0
6982,Silk Board,2,1,60.0,1,0,0,3,1,1435.0
6983,Mathikere,3,0,100.0,0,1,0,4,0,600.0
6984,Whitefield,2,1,78.2,1,0,0,2,1,1173.0
6985,Thanisandra,2,1,39.0,1,0,0,2,1,1140.0
6986,Jakkur Plantation,3,3,120.0,1,0,0,3,1,1717.0
6987,Mallasandra,2,0,65.0,1,0,0,2,1,1325.0
6988,Hoodi,3,2,67.0,1,0,0,3,1,1370.0
6989,Electronics City Phase 1,2,1,90.0,1,0,0,2,1,1025.0
6990,Doddakammanahalli,2,3,62.0,1,0,0,3,1,1409.0
6991,Bellandur,2,1,52.0,1,0,0,2,1,1200.0
6992,Thanisandra,2,1,53.5,1,0,0,2,1,1200.0
6993,Whitefield,4,3,130.0,1,0,0,3,1,1740.0
6994,Hennur Road,2,1,88.0,1,0,0,2,1,1232.0
6995,Chandapura,2,1,36.0,0,1,0,2,0,1200.0
6996,Whitefield,4,3,625.0,1,0,0,4,1,5924.0
6997,Veersandra,2,1,50.0,1,0,0,2,1,1250.0
6998,Munivenkatppa Layout,2,2,171.0,1,0,0,2,1,1475.0
6999,Bommanahalli,4,2,85.0,1,0,0,4,1,2100.0
7000,5th Phase JP Nagar,1,1,23.5,1,0,0,1,1,552.0
7001,Uttarahalli,2,2,42.59,1,0,0,3,1,1065.0
7002,Hennur,3,1,130.0,0,1,0,3,0,1000.0
7003,Lakshmipura,2,0,65.0,0,1,0,2,0,1225.0
7004,Harsha Layout,1,0,16.0,1,0,0,1,1,650.0
7005,Padmanabhanagar,2,2,52.0,1,0,0,2,1,1067.0
7006,Sarjapur,2,2,56.0,1,0,0,3,1,1364.0
7007,Tata Nagar,3,3,75.0,1,0,0,3,1,1750.0
7008,Bannerghatta Road,2,1,71.0,1,0,0,2,1,1240.0
7009,Hulimavu,2,0,75.0,0,1,0,2,0,1200.0
7010,Kaggadasapura,3,0,75.0,1,0,0,3,1,1540.0
7011,Sathya Layout,2,2,102.0,1,0,0,3,1,1504.0
7012,New Thippasandra,2,1,49.8,1,0,0,2,1,1116.0
7013,Hennur Road,4,2,175.0,1,0,0,3,1,2365.0
7014,Sarjapura - Attibele Road,2,2,37.0,1,0,0,2,1,1308.0
7015,Vijayanagar,2,0,45.0,1,0,0,2,1,864.0
7016,Vidyaranyapura,5,1,139.0,0,1,0,5,0,1200.0
7017,Hoskote,2,0,38.0,1,0,0,3,1,1069.0
7018,Hebbal,2,1,100.0,1,0,0,2,1,1333.0
7019,Chennammana Kere,4,1,145.0,1,0,0,4,1,1800.0
7020,Devanahalli,4,0,550.0,0,1,0,4,0,6136.0
7021,Thanisandra,3,2,107.0,1,0,0,3,1,1698.0
7022,JP Nagar,2,2,43.6,1,0,0,3,1,1275.0
7023,Raja Rajeshwari Nagar,2,1,48.0,1,0,0,2,1,1060.0
7024,Hennur,2,1,49.0,1,0,0,2,1,1160.0
7025,Sarjapur  Road,2,0,65.0,1,0,0,3,1,1484.0
7026,Hosa Road,3,1,70.0,0,1,0,3,0,675.0
7027,BEML Layout,5,0,325.0,0,1,0,3,0,1200.0
7028,Hennur Road,2,1,66.0,1,0,0,2,1,1310.0
7029,Vijayanagar,6,1,370.0,0,1,0,6,0,1806.0
7030,Shanti Nagar,4,0,240.0,1,0,0,4,1,3000.0
7031,Varthur,3,2,165.0,1,0,0,3,1,2145.0
7032,Marathahalli,3,1,125.0,1,0,0,3,1,1693.0
7033,Jigani,3,3,60.0,1,0,0,3,1,1230.0
7034,Devanahalli,3,1,145.0,0,1,0,3,0,1200.0
7035,Bommasandra Industrial Area,2,1,37.83,1,0,0,3,1,1310.0
7036,Tigalarpalya,2,1,60.0,1,0,0,2,1,1150.0
7037,Munnekollal,2,2,66.5,1,0,0,3,1,1385.0
7038,Tumkur Road,2,2,52.5,1,0,0,2,1,1066.0
7039,Thanisandra,3,2,80.26,1,0,0,3,1,2293.0
7040,Tindlu,3,1,81.0,0,1,0,3,0,720.0
7041,2nd Block Bel Layout,3,3,92.0,0,0,1,3,1,1625.0
7042,Vijayanagar,6,1,252.0,0,1,0,4,0,2100.0
7043,sarjapura main road,4,3,250.0,1,0,0,4,1,2400.0
7044,Raja Rajeshwari Nagar,6,0,195.0,0,1,0,6,0,3900.0
7045,7th Phase JP Nagar,2,1,70.65,1,0,0,2,1,1000.0
7046,Nagavarapalya,2,2,38.0,1,0,0,2,1,907.0
7047,Ulsoor,4,0,138.0,0,1,0,4,0,3500.0
7048,Varthur,2,3,79.0,1,0,0,3,1,1395.0
7049,Kumbena Agrahara,2,2,50.0,1,0,0,2,1,1180.0
7050,Banaswadi,6,2,140.0,0,1,0,5,0,1903.0
7051,Electronic City,2,1,47.0,1,0,0,2,1,1175.0
7052,Coconut Grove Layout,2,2,51.5,1,0,0,2,1,1272.0
7053,Hiremath Layout,2,1,92.0,1,0,0,3,1,1490.0
7054,Yeshwanthpur,2,2,67.0,1,0,0,2,1,1144.0
7055,Anekal - Hosur Road,5,0,140.0,0,1,0,4,0,2400.0
7056,Hormavu,2,1,53.0,1,0,0,2,1,1143.0
7057,Karuna Nagar,3,2,190.0,0,1,0,3,0,2500.0
7058,Nallurhalli,2,1,60.0,1,0,0,2,1,1044.0
7059,Prithvi Layout,3,1,93.0,1,0,0,2,1,1352.0
7060,Hennur Road,3,3,75.0,1,0,0,3,1,1552.0
7061,Bellandur,3,2,120.0,1,0,0,3,1,1785.0
7062,Pai Layout,2,2,34.5,1,0,0,2,1,810.0
7063,Banashankari Stage V,3,2,51.98,1,0,0,3,1,1650.0
7064,Akshayanagara East,3,2,70.39,1,0,0,3,1,1595.0
7065,Whitefield,2,1,35.0,1,0,0,2,1,1060.0
7066,Babusapalaya,2,3,65.0,1,0,0,3,1,1410.0
7067,Nagarbhavi,2,2,56.0,1,0,0,3,1,1523.0
7068,Kanakpura Road,3,1,122.0,1,0,0,3,1,1591.0
7069,Ashwath Nagar,3,3,84.0,1,0,0,3,1,1640.0
7070,Yelahanka New Town,1,0,16.0,1,0,0,1,1,450.0
7071,Bannerghatta Road,2,2,60.0,1,0,0,3,1,1305.0
7072,Yelahanka,3,1,54.0,1,0,0,3,1,1590.0
7073,Kaggadasapura,2,3,45.0,1,0,0,2,1,1240.0
7074,MCECHS  layout,2,2,54.0,1,0,0,2,1,1200.0
7075,Dodda Nekkundi,2,1,41.16,1,0,0,2,1,1100.0
7076,Koramangala,2,1,128.0,1,0,0,2,1,1180.0
7077,Sarjapur  Road,2,1,50.0,1,0,0,2,1,1115.0
7078,Bisuvanahalli,2,1,33.0,1,0,0,2,1,845.0
7079,4th Block Jayanagar,2,0,190.0,1,0,0,3,1,1567.2
7080,Channasandra,2,2,45.0,1,0,0,3,1,1310.0
7081,Yelahanka,1,0,150.0,0,1,0,1,0,26136.0
7082,Jyothi Nagar,2,1,42.5,1,0,0,2,1,959.0
7083,8th Phase JP Nagar,4,1,140.0,1,0,0,4,1,1200.0
7084,Yelahanka,2,2,70.21,1,0,0,2,1,1390.0
7085,Hulimavu,2,3,46.0,1,0,0,2,1,1188.0
7086,Kenchenahalli,2,2,69.0,1,0,0,3,1,1280.0
7087,Lingarajapuram,5,3,150.0,0,1,0,7,0,1280.0
7088,Kasturi Nagar,2,0,58.0,1,0,0,2,1,1000.0
7089,Marathahalli,2,2,57.9,1,0,0,2,1,1196.0
7090,Sarjapur  Road,3,2,57.0,1,0,0,3,1,1220.0
7091,Ambalipura,2,1,31.95,1,0,0,2,1,950.0
7092,Doddabommasandra,8,0,325.0,1,0,0,9,1,2400.0
7093,Akshaya Vana,2,1,55.0,1,0,0,2,1,1141.0
7094,5th Phase JP Nagar,2,2,51.0,1,0,0,2,1,1200.0
7095,Kasavanhalli,2,2,55.0,1,0,0,3,1,1380.0
7096,Doddathoguru,2,1,32.0,1,0,0,2,1,855.0
7097,Chandapura,2,1,36.0,1,0,0,2,1,922.0
7098,Nagappa Reddy Layout,2,2,43.2,1,0,0,2,1,1200.0
7099,Nagadevanahalli,2,2,65.0,1,0,0,3,1,1240.0
7100,7th Phase JP Nagar,2,2,42.0,1,0,0,2,1,1070.0
7101,Rajiv Gandhi Nagar,2,2,75.0,1,0,0,2,1,1293.0
7102,R.T. Nagar,2,1,50.0,1,0,0,3,1,1380.0
7103,Yelahanka New Town,3,2,80.0,1,0,0,3,1,1599.0
7104,Nehru Nagar,2,2,41.1,1,0,0,2,1,967.0
7105,Silver Springs Layout,3,3,90.0,1,0,0,3,1,1885.0
7106,1st Block Koramangala,2,2,65.5,1,0,0,2,1,860.0
7107,Yelahanka,1,0,19.5,0,1,0,1,0,1075.0
7108,Sarjapur  Road,2,1,63.5,1,0,0,2,1,1050.0
7109,Marathahalli,3,2,88.0,1,0,0,3,1,1595.0
7110,Sarjapur  Road,2,2,102.0,1,0,0,2,1,1350.0
7111,Hebbal,2,2,45.0,1,0,0,2,1,1204.0
7112,Sarjapur  Road,4,0,240.0,1,0,0,4,1,2990.0
7113,Sarjapur  Road,2,2,49.0,1,0,0,2,1,1035.0
7114,ITPL,2,1,29.95,1,0,0,2,1,1000.0
7115,Sarjapur  Road,3,3,85.0,1,0,0,3,1,1457.0
7116,Bannerghatta,2,1,66.0,1,0,0,2,1,1100.0
7117,Whitefield,3,3,120.0,1,0,0,3,1,1655.0
7118,Kanakpura Road,3,1,115.0,1,0,0,3,1,1691.2
7119,Ramagondanahalli,2,1,46.1,1,0,0,2,1,1215.0
7120,Kanakpura Road,2,0,50.125,1,0,0,2,1,1155.0
